Time:512Hz,Epoch,Oscillator 1,Oscillator 2,Oscillator 3,Oscillator 4,Oscillator 5,Oscillator 6,Oscillator 7,Oscillator 8,Oscillator 9,Oscillator 10,Oscillator 11,Oscillator 12,Oscillator 13,Oscillator 14,Oscillator 15,Oscillator 16,Oscillator 17,Oscillator 18,Oscillator 19,Event Id,Event Date,Event Duration
15.2675781250,244,2.2895507813,-0.4210217595,0.5540460348,-0.6252557039,-0.2439476848,-1.4828804731,0.0773711205,2.7550878525,-0.9364394546,0.1587321162,-0.3686485589,-0.9116143584,-0.5536774993,0.2510800362,2.7353980541,-1.2198444605,-0.4513843060,0.1198032647,-1.4130650759,,,
15.2695312500,244,2.2317345142,-0.6134539247,0.8527048826,-0.5542154908,-0.7872816324,-1.3037617207,0.9714431763,1.8074047565,-1.2437438965,1.4057052135,-1.1610207558,-1.6326012611,0.6009392738,0.8233452439,1.0121411085,-0.7487760186,1.0444668531,-1.9638416767,-1.1444172859,,,
15.2714843750,244,2.1573741436,-0.7552627325,1.2071516514,-0.7481163144,-1.1822305918,-0.6887958646,1.1441512108,0.7965959907,-0.3302901685,1.5702477694,-2.6412968636,-0.3266157806,0.9468983412,-0.4332406521,1.6806569099,0.0321495049,-0.6459506154,-1.6868925095,0.7875300646,,,
15.2734375000,244,2.0675003529,-0.8352151513,1.5572513342,-1.1710016727,-1.2210830450,-0.0601713248,0.6234900951,0.6325305104,0.6459301114,0.3555071354,-2.5406694412,0.9988667369,-0.7289039493,0.5258642435,2.3154175282,-1.7279912233,0.2884280682,-1.1335277557,-0.5278539062,,,
15.2753906250,244,1.9634096622,-0.8462837338,1.8427463770,-1.7216387987,-0.8497371674,0.1554020345,-0.0046934052,1.3315964937,0.4956194460,-0.5296769738,-1.2781602144,0.2374299020,-0.9885538220,2.1663064957,0.2621208727,-0.7402729392,0.6809797287,-2.8515019417,1.6128243208,,,
15.2773437500,244,1.8466426134,-0.7861408591,2.0126543045,-2.2611835003,-0.1910669357,-0.2162507772,-0.0688277408,2.0056130886,-0.5084196329,0.0469127968,-1.2038096189,-0.5652469993,0.4108418226,1.2110265493,0.1809228957,0.2918516994,-1.3174504042,-0.9123518467,0.9569888115,,,
15.2792968750,244,1.7189559937,-0.6573255062,2.0332233906,-2.6511750221,0.5065635443,-0.9910182953,0.6476886868,1.7751491070,-0.9823123813,0.9350333810,-2.4276654720,0.5930024981,0.0138925398,0.9319728017,1.0807131529,-1.2012525797,-0.1537346095,-1.3393555880,0.7366102338,,,
15.2812500000,244,1.5822930336,-0.4670711756,1.8932105303,-2.7914483547,0.9738879204,-1.7354077101,1.7295893431,0.6743678451,-0.1839112788,0.4512599111,-2.6267950535,1.5753726959,-1.3415800333,2.6917455196,-0.7707945704,0.0255448427,-0.8324570656,-1.3854923248,1.8948489428,,,
15.2832031250,244,1.4387491941,-0.2268064767,1.6056548357,-2.6475737095,1.0342324972,-2.0249276161,2.4581611156,-0.3768493533,1.0416371822,-1.0617738962,-1.1721833944,0.4526501298,-0.4250735641,2.3870446682,-1.2467099428,0.9241145849,-2.4253377914,0.8094299436,-0.2555971444,,,
15.2851562500,244,1.2905358076,0.0486365817,1.2058743238,-2.2603027821,0.6779581904,-1.6972651482,2.3825263977,-0.5052894354,1.3154985905,-1.7360761166,-0.2611888051,-0.5598340631,0.9628771544,0.9018359780,0.1555429399,-0.7218855619,-0.8892530203,-0.4466319978,1.1405375004,,,
15.2871093750,244,1.1399416924,0.3420512378,0.7459961772,-1.7344330549,0.0663942620,-0.9486853480,1.6771605015,0.2305632532,0.4509171247,-0.9829198122,-1.0474182367,0.4065938592,0.1191724166,1.8290233612,-1.0274014473,0.3261676133,-2.0451221466,0.9832140803,-0.0625540018,,,
15.2890625000,244,0.9892930388,0.6350501180,0.2868714929,-1.2101404667,-0.5363976359,-0.2159529179,0.9999080300,0.9063737988,-0.3227901161,-0.3623668253,-1.6249526739,1.0992190838,-0.3765947223,2.2920789719,-1.6664363146,0.7544102669,-2.4623265266,1.6282975674,-0.4534287453,,,
15.2910156250,244,0.8409131765,0.9093415141,-0.1113648564,-0.8246388435,-0.8751915097,0.0855118632,0.9640747905,0.6812181473,0.0803041458,-1.2042678595,-0.4372899830,-0.2296820283,1.3552988768,0.3496760130,0.1596374363,-1.2375017405,-0.5555039644,0.2079973072,0.8433328271,,,
15.2929687500,244,0.6970818043,1.1479986906,-0.3986198902,-0.6746717691,-0.8113480806,-0.1895481944,1.6466851234,-0.3392865658,1.2252820730,-2.5785224438,0.9324023724,-1.2204734087,2.1101956367,0.0323873200,-0.2865467072,-0.4137984812,-1.7523270845,1.9649369717,-0.8401481509,,,
15.2949218750,244,0.5599955916,1.3366340399,-0.5426012278,-0.7901156545,-0.3812147081,-0.8294204473,2.5260698795,-1.2075384855,1.6970032454,-2.6842932701,0.5367292166,-0.1678586751,0.9037427306,1.1165671349,-1.1918827295,-0.3287144005,-0.8951454163,0.5877833962,1.2189755440,,,
15.2968750000,244,0.4317297339,1.4643955231,-0.5338003039,-1.1259289980,0.2195031047,-1.3926018476,2.8987004757,-1.0995396376,0.8779790401,-1.5588754416,-0.5113478303,0.5469150543,1.1696170568,-0.2086093575,0.6058258414,-2.3743910789,0.7982369065,0.1275764704,0.6800077558,,,
15.2988281250,244,0.3142019808,1.5247175694,-0.3869249821,-1.5746513605,0.7187895775,-1.4728072882,2.4420356750,-0.1555608064,-0.2763851881,-1.0116473436,-0.0319968238,-0.6603865027,2.8013546467,-1.4979958534,0.6231659055,-1.3858265877,-0.4996796846,1.2176713943,0.8730039001,,,
15.3007812500,244,0.2091391385,1.5157709122,-0.1385574937,-1.9960258007,0.8836844563,-0.9431188703,1.4733961821,0.6625559926,-0.4418459833,-1.8835004568,1.3441482782,-1.3261524439,2.3497085571,-0.2267463356,-0.7898845077,-1.1953973770,1.0286864042,-0.8678768873,2.4414749146,,,
15.3027343750,244,0.1180471852,1.4405844212,0.1585963219,-2.2556247711,0.6192064881,-0.0330706388,0.6978833079,0.5517656207,0.4084924161,-2.7753012180,1.2870702744,0.0565877296,0.9261447191,-0.1914518028,0.4842058122,-2.8448472023,1.6957701445,0.3389696181,0.7038990855,,,
15.3046875000,244,0.0421850421,1.3068263531,0.4439707696,-2.2618908882,0.0090210531,0.8075054884,0.6468176842,-0.3151814938,0.9751964808,-2.1677401066,-0.1018007472,0.9689505696,1.6355400085,-1.7638516426,0.7232895494,-1.3317165375,0.1790258288,0.3542352617,2.3526945114,,,
15.3066406250,244,-0.0174571741,1.1262624264,0.6586299539,-1.9914382696,-0.7193412781,1.1763762236,1.2555828094,-0.9702813625,0.2770379484,-0.7274608016,-0.4597998857,-0.0173147283,2.4445626736,-0.9379637241,-1.1908437014,-0.7998965979,1.7587291002,-0.6811160445,1.0728706121,,,
15.3085937500,244,-0.0601753108,0.9139287472,0.7545044422,-1.4956820011,-1.2900259495,0.9581664205,1.9182914495,-0.6438329220,-1.1034139395,-0.3124758601,0.6666144729,-0.3565464318,0.8892305493,0.3915326893,-0.5957555771,-1.9707378149,1.1261292696,1.5017532110,0.4031089544,,,
15.3105468750,244,-0.0855632573,0.6870754957,0.7019366622,-0.8869701028,-1.4947880507,0.3917548656,1.9754873514,0.4437723160,-1.7430201769,-1.1797568798,1.0407457352,1.2509996891,-0.2096857131,-0.7775504589,-0.0611740164,-0.0431139693,-0.2276032865,0.4458362460,1.0571762323,,,
15.3125000000,245,-0.0935198218,0.4639572203,0.4943586290,-0.3080234528,-1.2803331614,-0.0745149031,1.2448945045,1.3008002043,-1.1593253613,-1.6157004833,-0.2735995352,2.1693851948,0.8253342509,-0.9478037357,-2.0693078041,0.5628437996,1.2856045961,1.0603110790,-1.4073438644,,,
15.3144531250,245,-0.0842502862,0.2625525594,0.1493743062,0.1069473401,-0.7701661587,-0.0530788265,0.1708040088,1.1703261137,-0.4059626460,-0.5470708013,-1.2238047123,1.1485272646,0.7373993397,0.8434450626,-1.9249883890,-0.5134380460,-0.1479698420,2.4241309166,-0.1800909489,,,
15.3164062500,245,-0.0582625791,0.0993032902,-0.2939235866,0.2687916160,-0.2117225975,0.5489956141,-0.5274296999,0.2965939939,-0.7325568199,0.8160182834,-0.3766855896,0.8233463764,-1.1048842669,0.4744071364,-0.8148899674,1.3568300009,-0.6063258052,0.7165165544,-1.5327388048,,,
15.3183593750,245,-0.0163581483,-0.0120394118,-0.7809836268,0.1576204598,0.1288626045,1.4726073742,-0.4268776774,-0.3307428360,-1.9982376099,0.7901325226,0.5690548420,2.3047380447,-1.1924071312,-0.7922232747,-2.3696420193,1.5656362772,0.9554461241,2.2036550045,-1.8391810656,,,
15.3203125000,245,0.0403823070,-0.0613810457,-1.2502343655,-0.1719705015,0.0798694417,2.2600746155,0.2642688155,0.0069170976,-2.8383085728,-0.2538042068,-0.1833052635,2.8815279007,0.1038477197,0.4006639421,-2.3939807415,0.1806365401,-0.5914982557,1.4846073389,-0.5487992764,,,
15.3222656250,245,0.1106179729,-0.0429947972,-1.6426169872,-0.6060861945,-0.3628231883,2.5275959969,0.8762749434,1.0181634426,-2.3745594025,-0.4656300843,-1.3266077042,1.5163776875,-0.5788229108,0.8807589412,-0.6061674356,1.6903605461,0.1923241466,0.1243228093,-2.1628034115,,,
15.3242187500,245,0.1927716434,0.0440720543,-1.9107280970,-1.0029616356,-1.0334208012,2.1936101913,0.8160550594,1.6949161291,-1.3146159649,0.6764055490,-0.7555612326,0.9451693296,-1.8440921307,-0.9414498806,-1.4351702929,1.3632999659,1.5412790775,1.3486636877,-0.0577254593,,,
15.3261718750,245,0.2850575745,0.1959247738,-2.0261483192,-1.2320200205,-1.6657518148,1.5263528824,0.0436461419,1.3386856318,-1.0554598570,1.5707097054,0.7052418590,2.1055161953,-0.7532827258,-0.9802200794,-1.6372029781,-0.2879537046,0.1125515178,-0.8997715712,-0.7075057626,,,
15.3281250000,245,0.3855129182,0.4040859044,-1.9838160276,-1.2098525763,-2.0052812099,0.9821594357,-0.8940202594,0.2718980610,-1.9209152460,0.9122397304,0.7574881315,2.2409274578,0.3903944194,0.1242104173,0.5096361637,1.0528246164,1.6991089582,-0.7946259379,-0.5392765403,,,
15.3300781250,245,0.4920324087,0.6560797095,-1.8027645350,-0.9232574701,-1.9162704945,0.9313529730,-1.2990949154,-0.4920140207,-2.7540066242,-0.3311976790,-0.3108184636,0.5404826403,-0.7019382715,-1.2815563679,0.2560399473,0.5238647461,2.1525158882,-0.4698953032,0.8292667270,,,
15.3320312500,245,0.6024054289,0.9362955093,-1.5231089592,-0.4330221713,-1.4388020039,1.4358643293,-0.8800268173,-0.2828274667,-2.3778045177,-0.3743021786,-0.1557419896,-0.1734269857,-1.0943787098,-2.4280142784,-0.4137747884,-0.9712471366,0.7060026526,-2.4125874043,-1.0306347609,,,
15.3339843750,245,0.7143548131,1.2270700932,-1.1997518539,0.1425890326,-0.7715753913,2.2117474079,0.0154324658,0.5440404415,-1.0839248896,0.6984612942,1.4430439472,0.8506684899,0.5587193370,-1.1171824932,1.5222281218,0.6255077720,2.3213143349,-0.7097206712,0.5550624132,,,
15.3359375000,245,0.8255771995,1.5099127293,-0.8937882185,0.6601185203,-0.1877506673,2.7990431786,0.6777145267,0.9736981392,-0.2728928030,1.0756429434,2.1622045040,0.8104521632,0.8546709418,-1.2612601519,1.5330498219,0.2827287018,1.4385827780,-1.3973450661,-0.7908768654,,,
15.3378906250,245,0.9337833524,1.7667888403,-0.6629493237,0.9901222587,0.0805945769,2.8372857571,0.6015898585,0.3725180924,-0.6991573572,-0.0251477882,1.2206008434,-0.8955826759,-0.5880008936,-2.8034267426,0.1792606860,-0.7680007815,0.0896622464,-1.6680519581,-1.2539892197,,,
15.3398437500,245,1.0367385149,1.9813716412,-0.5525727272,1.0525567532,-0.0594381765,2.2816872597,-0.1115855128,-0.8594706059,-1.5316263437,-1.1556485891,0.7323160768,-1.3992838860,-0.2983904481,-1.8181413412,1.5041890144,1.2089651823,1.3600008488,0.2889364660,-0.3878564239,,,
15.3417968750,245,1.1323020458,2.1401748657,-0.5885069966,0.8386468887,-0.5223739743,1.4305473566,-0.8370590210,-1.6909235716,-1.4129512310,-0.8075312972,1.9311852455,-0.1672701389,1.0324094296,-0.5395114422,1.6919951439,1.0188298225,-0.5108385682,-1.1838277578,-2.4262328148,,,
15.3437500000,245,1.2184643745,2.2334883213,-0.7730546594,0.4132438600,-1.0806360245,0.7474675179,-0.9287362695,-1.5056184530,-0.1822925657,0.3252450824,2.9596452713,-0.0606169701,0.1294985563,-1.6602647305,-0.1684507430,0.2189208120,-1.1596790552,0.0695559978,-0.6598136425,,,
15.3457031250,245,1.2933833599,2.2560489178,-1.0845865011,-0.1029746905,-1.4609525204,0.5847997665,-0.2386547923,-0.7246416211,0.9097203016,0.4115191996,2.1421682835,-1.4937531948,-1.3239881992,-1.4869999886,0.5608181357,2.2312142849,-0.0987053365,0.5321534276,-1.5148848295,,,
15.3476562500,245,1.3554161787,2.2074034214,-1.4808872938,-0.5665821433,-1.4601547718,0.9738982916,0.7615049481,-0.3692221344,0.7652456760,-0.7357382178,0.9434338212,-1.5891802311,-0.5301069021,0.5394718647,1.1562728882,1.7740219831,-2.1060504913,-1.0164117813,-1.1857640743,,,
15.3496093750,245,1.4031481743,2.0919349194,-1.9057111740,-0.8506931663,-1.0314241648,1.6077378988,1.3541089296,-1.0108895302,-0.1877641827,-1.3675268888,1.3696014881,-0.0493941531,0.0333117470,0.3257762790,-0.7027992606,0.7839188576,-1.5083942413,0.6339164376,0.5369337797,,,
15.3515625000,245,1.4354186058,1.9185535908,-2.2975268364,-0.8796987534,-0.3045352101,2.0262765884,1.1458123922,-2.1812686920,-0.5433571935,-0.4382255673,2.4183344841,0.2134807855,-1.6297135353,-0.4959647059,-0.3080013394,2.4167642593,-0.5886055827,-0.8350495696,-0.6753008962,,,
15.3535156250,245,1.4513400793,1.7000697851,-2.5990903378,-0.6499261260,0.4684657753,1.8935434818,0.3785762787,-2.8444468975,0.3044351637,0.8137046099,1.8684462309,-1.0252549648,-2.3769299984,1.1624479294,0.9493317604,1.3923537731,-2.1544041634,-1.3253269196,1.7006211281,,,
15.3554687500,245,1.4503153563,1.4522986412,-2.7663524151,-0.2305626869,1.0191984177,1.2005089521,-0.2670842111,-2.4497606754,1.3939974308,0.7334263325,0.2366970479,-0.8857250810,-1.0897630453,1.8625262976,-0.4604313672,0.0619381368,-0.4781355560,-0.2613359690,1.0861905813,,,
15.3574218750,245,1.4320470095,1.1929523945,-2.7753176689,0.2554094791,1.1757390499,0.2722296715,-0.2192269266,-1.4901146889,1.4062720537,-0.2575797737,-0.1118066832,0.7077351809,-1.1858162880,0.3770106435,-0.2821102738,1.3230429888,-0.1117069796,-2.3288683891,1.3108799458,,,
15.3593750000,245,1.3965439796,0.9404026270,-2.6257815361,0.6650412083,0.9346081614,-0.4250435531,0.5255073905,-0.9958412647,0.3278915584,-0.3118645549,0.8751593232,0.8290543556,-2.7084977627,0.7971597910,1.5493309498,-0.0750246570,-1.2480944395,-1.0575406551,2.5116398335,,,
15.3613281250,245,1.3441203833,0.7123961449,-2.3413677216,0.8747341037,0.4615407586,-0.5613356233,1.3968421221,-1.4810541868,-0.5283483863,1.0345345736,0.8765091300,-0.5298348665,-2.1943171024,2.0620613098,0.6572821140,-1.4038265944,0.7084797025,-0.9726649523,0.5288254023,,,
15.3632812500,245,1.2753911018,0.5248149037,-1.9658571482,0.8142719865,0.0207242817,-0.1388913840,1.7048789263,-2.4184968472,-0.1716635078,2.1418597698,-0.6568555832,-0.4743340611,-0.6263740659,0.7009906173,0.4102821946,-0.0857775956,-0.0032519803,-1.8747887611,2.0057902336,,,
15.3652343750,245,1.1912609339,0.3905664384,-1.5563824177,0.4862360954,-0.1375819147,0.5106967688,1.1902753115,-2.7791590691,0.8263233304,1.7255444527,-1.4993948936,0.8763965964,-1.1805502176,-0.2315795571,2.3473351002,-1.3747093678,-0.8465894461,0.4596796930,0.5031744242,,,
15.3671875000,245,1.0929089785,0.3186816871,-1.1745454073,-0.0345174186,0.1164577901,0.9264267087,0.2307857126,-2.0855765343,1.0614894629,0.7779565454,-0.5697817802,0.6228009462,-1.9481172562,1.1032592058,1.7365444899,-2.2459497452,0.7072052360,-0.4241312742,0.0872024745,,,
15.3691406250,245,0.9817676544,0.3136838078,-0.8768435717,-0.6211767793,0.7366600633,0.7951463461,-0.4609251916,-0.9031311870,0.0772515759,1.0487803221,0.1720039994,-1.0062959194,-0.3719697297,0.7097270489,0.7512822747,-0.5180980563,-1.0189867020,0.4157060385,0.9163252115,,,
15.3710937500,245,0.8594987988,0.3752716184,-0.7058946490,-1.1295239925,1.5196328163,0.1400984675,-0.4066042006,-0.2675162256,-1.0486727953,2.3825349808,-0.7899081707,-1.1031137705,0.8121224046,-0.9312602878,2.2878973484,-1.4696155787,-1.2947520018,1.9942934513,-1.0440140963,,,
15.3730468750,245,0.7279639244,0.4983398616,-0.6838266253,-1.4372467995,2.1900517941,-0.6921638250,0.2562717199,-0.6328430176,-1.0506696701,2.9394245148,-1.8368924856,0.0254335981,-0.1989584714,-0.0139315026,1.7916077375,-1.8251291513,-0.2225390971,0.5320129395,0.7949822545,,,
15.3750000000,246,0.5891920924,0.6733345389,-0.8088630438,-1.4772410393,2.5163736343,-1.2386726141,0.8860017061,-1.4143406153,-0.0588682033,1.9664473534,-1.0885137320,-0.4797965586,-0.1972820908,0.9153589010,0.0441673957,0.1839088500,-2.2049071789,2.2762644291,-0.1324194074,,,
15.3769531250,246,0.4453445971,0.8869192600,-1.0556343794,-1.2557791471,2.4080946445,-1.1968823671,0.8518068790,-1.5923941135,0.5748599768,0.9299204946,0.2530275285,-2.1637699604,1.5925533772,-0.4906980693,1.0142343044,-0.6974112988,-1.4079129696,1.7865327597,0.1709494293,,,
15.3789062500,246,0.2986770868,1.1229053736,-1.3791670799,-0.8505666256,1.9534606934,-0.6056963205,0.0407247245,-0.7608489990,-0.0111945672,1.2975835800,0.0145905539,-2.1376168728,1.6758382320,-0.3676556051,0.8000140190,-0.9184064865,-0.6159812808,0.6770527959,1.6042647362,,,
15.3808593750,246,0.1515005231,1.3633815050,-1.7219300270,-0.3892208040,1.3816988468,0.1777083576,-1.0490562916,0.4511668682,-1.0962203741,2.3234291077,-1.1209801435,-0.9166936278,0.2879802883,1.4493975639,-1.3040875196,0.9251502752,-2.0721902847,2.1151573658,0.0599159151,,,
15.3828125000,246,0.0061406209,1.5899637938,-2.0228378773,-0.0140746478,0.9657396078,0.6913841963,-1.7031203508,1.0149083138,-1.2807939053,2.1840088367,-0.8529362082,-1.3307121992,0.8335582018,0.9529509544,-0.6986430883,-0.3047064543,-0.1635496914,0.0547860861,1.9945511818,,,
15.3847656250,246,-0.1351025999,1.7850786448,-2.2268118858,0.1570489407,0.9065442681,0.6446160078,-1.5583748817,0.5462891459,-0.2483376563,0.7478506565,0.6304276586,-2.7288453579,2.0561065674,0.1442226917,-0.2641659081,-0.7377663851,0.2136918306,0.3434943557,0.7790040970,,,
15.3867187500,246,-0.2699950039,1.9331904650,-2.2934069633,0.0633375272,1.2479268312,0.0911771059,-0.8895956874,-0.3073875606,0.8352338672,-0.2095991075,0.9563719034,-2.2839772701,0.9495906830,1.8261498213,-2.1635921001,0.7101139426,-0.5427556634,0.7887371778,0.5275703073,,,
15.3886718750,246,-0.3964071870,2.0218868256,-2.2031610012,-0.2821440697,1.8578701019,-0.6038823128,-0.3859906495,-0.5329651237,0.7872571349,0.3286339045,-0.2538429499,-0.7417613268,-0.2878483832,2.3410871029,-1.6891477108,-0.9219412804,1.7640709877,-1.0442821980,1.1537748575,,,
15.3906250000,246,-0.5123518705,2.0427463055,-1.9606776237,-0.7958457470,2.4842338562,-0.9840061069,-0.5965115428,0.2105441242,-0.1072743461,1.1038910151,-0.7357183099,-0.9071258903,0.7428081632,0.8454263210,-0.4373260140,-1.4559075832,1.2389690876,0.7330816388,-1.2183748484,,,
15.3925781250,246,-0.6160181761,1.9919289351,-1.5939632654,-1.3464545012,2.8613142967,-0.7758463025,-1.4874629974,1.2415606976,-0.4627674222,0.5054995418,0.3895448446,-1.9501806498,1.1845101118,1.3999025822,-1.8298071623,-0.1496676207,0.9012212157,0.0647595972,0.0059621539,,,
15.3945312500,246,-0.7058036923,1.8704464436,-1.1501185894,-1.7907222509,2.8222208023,-0.0544026792,-2.4661767483,1.5510498285,0.4513040781,-0.9741616249,1.0491213799,-1.1263175011,-0.4403584599,2.5350224972,-1.5536762476,-1.7994275093,2.6940007210,-0.1886535138,-1.6814267635,,,
15.3964843750,246,-0.7803419232,1.6840955019,-0.6880574822,-2.0125803947,2.3695795536,0.8003235459,-2.8519146442,0.8333418369,1.7787365913,-1.4658926725,-0.1085873693,0.5948880911,-0.7716261744,0.9956635237,0.2478899062,-1.9975783825,1.0714153051,1.7280490398,-1.9931697845,,,
15.3984375000,246,-0.8385264874,1.4430571795,-0.2693871558,-1.9548226595,1.6746783257,1.3292410374,-2.4176163673,-0.2000023276,2.1433577538,-0.5342664719,-1.3111981153,0.4585269392,0.7088900208,0.0856303200,-0.7307960987,-0.4127846062,1.0698728561,0.1875920594,-1.0832178593,,,
15.4003906250,246,-0.8795300722,1.1611912251,0.0511321872,-1.6346757412,1.0054140091,1.2674133778,-1.5694570541,-0.5438637733,1.3706260920,0.1757130772,-0.7882819176,-0.5135725737,0.5198337436,1.2596621513,-0.9898774624,-1.7151595354,1.9827499390,1.3606849909,-2.7994034290,,,
15.4023437500,246,-0.9028189182,0.8550735116,0.2340601087,-1.1389876604,0.6134843826,0.7010647655,-1.0207238197,0.0780941471,0.6953897476,-0.5670989752,0.1127394587,0.3489646316,-0.7958433032,0.4716073573,0.8357725739,-1.3451732397,-0.1857298762,1.6820491552,-0.6951914430,,,
15.4042968750,246,-0.9081622362,0.5428453088,0.2613635659,-0.6003584862,0.6284934878,0.0143721001,-1.2207670212,0.9362363815,1.1945867538,-1.7160574198,-0.6587920785,1.8844703436,0.0759646222,-1.3848316669,0.0488887653,0.5797861218,0.4917382300,-0.0093621388,-1.4650557041,,,
15.4062500000,246,-0.8956357837,0.2429528832,0.1391704977,-0.1607513726,1.0037149191,-0.3420625031,-1.9955772161,1.0457792282,2.4202346802,-1.5311989784,-2.1926188469,1.4309585094,1.5732415915,-0.6667878032,-0.9864325523,-0.4722591341,0.7560638785,1.4638630152,-0.9182965755,,,
15.4082031250,246,-0.8656208515,-0.0271335486,-0.1032386869,0.0674394518,1.5364261866,-0.1223969758,-2.6873333454,0.1786877960,2.9556338787,-0.2164975256,-2.1995000839,0.2241793275,0.8092748523,-0.2093746066,0.4956763089,0.1981631219,-1.0411875248,-0.2210489959,0.5488767028,,,
15.4101562500,246,-0.8187970519,-0.2521324456,-0.4180447161,0.0321945660,1.9542113543,0.5660132170,-2.6813480854,-0.8969085217,2.1943395138,0.3776080906,-1.0379147530,0.8704434037,0.1576680690,-1.9899721146,-0.0812888741,2.0614006519,0.5576952696,-0.9164479971,-0.9277433157,,,
15.4121093750,246,-0.7561307549,-0.4200108945,-0.7463890910,-0.2438941598,2.0307524204,1.3258312941,-1.8991123438,-1.1945182085,1.1006541252,-0.4626352489,-1.0515812635,2.0415863991,1.7291994095,-2.0081238747,-1.7270499468,0.8019376397,0.3848700821,-0.1002460495,1.0421245098,,,
15.4140625000,246,-0.6788577437,-0.5228176713,-1.0275913477,-0.6698583364,1.6821647882,1.7067816257,-0.8632282019,-0.5102965832,0.9935755134,-1.2522320747,-2.3937311172,1.1955411434,2.4512302876,-0.4881232381,-0.5706582069,1.2987242937,-0.5470206738,-2.4121909142,-0.2085305899,,,
15.4160156250,246,-0.5884616971,-0.5572315454,-1.2086484432,-1.1113498211,1.0031542778,1.4746049643,-0.2822585404,0.3746898770,1.8865017891,-0.5710914731,-2.7398600578,-0.2194717228,1.0745869875,-1.3023679256,-0.6133037210,2.6783814430,1.5477592945,-1.3735713959,-0.2984359562,,,
15.4179687500,246,-0.4866482019,-0.5247862339,-1.2525354624,-1.4275484085,0.2277075797,0.7509034872,-0.4873132110,0.4972597659,2.4746227264,0.7699716091,-1.3991334438,0.3219707310,0.9964310527,-2.0908296108,-2.3758866787,0.9221625328,0.7276072502,-1.5432521105,0.4385915995,,,
15.4199218750,246,-0.3753145039,-0.4317571223,-1.1440160275,-1.5098636150,-0.3690835238,-0.0598502494,-1.1707091331,-0.3000148237,1.7856941223,0.9366488457,-0.5388794541,1.3215754032,2.4108762741,-0.3543174267,-1.3273937702,1.1030042171,0.4868720770,-2.6552124023,-1.6185039282,,,
15.4218750000,246,-0.2565165758,-0.2887165248,-0.8920557499,-1.3118243217,-0.5865843892,-0.5124288797,-1.6355401278,-1.2048149109,0.4138906598,-0.1723326892,-1.3521742821,0.3531339169,1.8463544846,0.0756993666,-0.5206860304,2.0264048576,2.1788773537,-0.5228749514,0.0232709609,,,
15.4238281250,246,-0.1324328035,-0.1097895354,-0.5284633040,-0.8619616032,-0.3827377558,-0.3871223927,-1.3565375805,-1.2625492811,-0.2183400244,-0.7859619856,-1.9597326517,-0.9534530044,0.1556518674,-1.2462987900,-1.9739526510,-0.0153950928,0.4512429833,-1.5895712376,-1.2454218864,,,
15.4257812500,246,-0.0053260000,0.0883380622,-0.1029707640,-0.2561529875,0.1087970510,0.1792628318,-0.4037373364,-0.3503937125,0.3591820002,0.0513401702,-0.7632740140,-0.1937099695,0.5794082284,-0.3285785913,-0.9998999834,0.1861596853,0.5929269195,-0.8721330762,-0.9614475369,,,
15.4277343750,246,0.1224964261,0.2875907421,0.3244811893,0.3684735000,0.6357207298,0.7761040926,0.6098518372,0.6967242360,1.0844115019,1.0290292501,0.6939381957,0.9440370202,1.3352957964,0.9640518427,0.5960705876,1.0710513592,1.2899559736,0.5894975066,0.3815581203,,,
15.4296875000,246,0.2487228364,0.4697710574,0.6930515766,0.8709272146,0.9342569113,0.9658297300,1.0148427486,0.9368566275,0.7138977647,0.5503433347,0.4306628406,0.1354832351,-0.2244271636,-0.3808918595,-0.4949841797,-0.8005053401,-1.0219166279,-0.9345021844,-0.8843516707,,,
15.4316406250,246,0.3710778654,0.6178362370,0.9504510164,1.1447877884,0.8411064744,0.5471196771,0.6174128652,0.2798070610,-0.5982450247,-0.8503555059,-0.4937684834,-0.8401603699,-1.4556704760,-0.8534126878,0.0941037387,-0.1777720600,-0.3995571136,0.7916474938,1.5361396074,,,
15.4335937500,246,0.4873623550,0.7170942426,1.0610654354,1.1471525431,0.3628733158,-0.3231792748,-0.1485796869,-0.4250161648,-1.4832961559,-1.3075711727,0.1116281897,0.2693218291,-0.4348855615,0.5892042518,2.0196256638,0.9631493092,-0.5605273843,0.2951890826,0.8467587829,,,
15.4355468750,246,0.5954918265,0.7562358379,1.0114865303,0.9101666808,-0.3263828754,-1.2224483490,-0.5708400607,-0.2612280250,-1.0727862120,-0.4329764843,1.6581597328,1.5828223228,-0.3176325560,-0.1243082955,1.0635975599,-0.5747405887,-2.5547592640,-0.7546098232,1.4500066042,,,
15.4375000000,247,0.6935329437,0.7281312943,0.8125868440,0.5319769382,-0.9584382772,-1.7137097120,-0.2299720794,0.8127076030,-0.0849360451,0.1129681617,1.7972003222,0.8862860799,-2.0237095356,-1.7131859064,0.8611040115,0.4516203105,-1.1417330503,0.7555352449,2.6845979691,,,
15.4394531250,247,0.7797375917,0.6303350329,0.4978173971,0.1495923549,-1.2840706110,-1.6055541039,0.6638998389,1.9144316912,0.0859137177,-0.8506039977,0.5653739572,0.1027240828,-2.0799443722,-0.7507273555,2.6095676422,1.6636270285,-1.7088782787,-1.2050864697,0.9643507600,,,
